ring_id,vertex_id,x,y
0,0,0,0
0,1,5000,0
0,2,5000,5000
0,3,0,5000
1,0,943.1682903,568.1682898
1,1,656.556638,656.556638
1,2,685.645677,1202.93502
1,3,1124.465194,876.1125293
2,0,1776.501623,568.1682901
2,1,1489.889971,656.556638
2,2,1518.979011,1202.93502
2,3,1957.798527,876.1125291
3,0,2670.677907,511.2238692
3,1,2215.482203,715.4822028
3,2,2733.192916,1259.878077
4,0,3443.16829,568.1682898
4,1,3156.556638,656.556638
4,2,3185.645677,1202.93502
4,3,3624.465194,876.1125293
5,0,4276.501623,568.1682901
5,1,3989.889971,656.556638
5,2,4018.979011,1202.93502
5,3,4457.798527,876.1125291
6,0,943.1682906,1401.501624
6,1,656.556638,1489.889971
6,2,685.6456758,2036.268354
6,3,1124.465193,1709.445863
7,0,1776.501624,1401.501624
7,1,1489.889971,1489.889971
7,2,1518.97901,2036.268353
7,3,1957.798527,1709.445863
8,0,2609.834957,1401.501624
8,1,2215.482203,1548.815536
8,2,2390.165043,1931.83171
8,3,2784.517797,1784.517797
9,0,3443.168291,1401.501624
9,1,3156.556638,1489.889971
9,2,3185.645676,2036.268354
9,3,3624.465193,1709.445863
10,0,4276.501624,1401.501624
10,1,3989.889971,1489.889971
10,2,4018.97901,2036.268353
10,3,4457.798527,1709.445863
11,0,1010.110029,2323.223305
11,1,511.2238692,2329.322093
11,2,715.4822028,2784.517797
11,3,1098.498376,2609.834957
12,0,1784.517797,2215.482203
12,1,1401.501624,2390.165043
12,2,1548.815536,2784.517797
12,3,1931.83171,2609.834957
13,0,2609.834957,2234.834957
13,1,2323.223305,2323.223305
13,2,2352.312343,2869.601687
13,3,2791.13186,2542.779196
14,0,3510.110029,2323.223305
14,1,3011.223869,2329.322093
14,2,3215.482203,2784.517797
14,3,3598.498376,2609.834957
15,0,4284.517797,2215.482203
15,1,3901.501624,2390.165043
15,2,4048.815536,2784.517797
15,3,4431.83171,2609.834957
16,0,943.1682903,3068.16829
16,1,656.556638,3156.556638
16,2,685.645677,3702.93502
16,3,1124.465194,3376.112529
17,0,1776.501623,3068.16829
17,1,1489.889971,3156.556638
17,2,1518.979011,3702.93502
17,3,1957.798527,3376.112529
18,0,2670.677907,3011.223869
18,1,2215.482203,3215.482203
18,2,2733.192916,3759.878077
19,0,3443.16829,3068.16829
19,1,3156.556638,3156.556638
19,2,3185.645677,3702.93502
19,3,3624.465194,3376.112529
20,0,4276.501623,3068.16829
20,1,3989.889971,3156.556638
20,2,4018.979011,3702.93502
20,3,4457.798527,3376.112529
Total signed area in input: 2.1464466092e+07
Total signed area in output: 2.1464466092e+07
Total areal displacement: 7.6252035797e-09
