ring_id,vertex_id,x,y
0,0,0.0,0
0,1,4.0,0
0,2,8.0,0
0,3,12.0,0
0,4,16.0,0
0,5,20.0,0
0,6,24.0,0
0,7,28.0,0
0,8,32.0,0
0,9,36.0,0
0,10,40.0,0
0,11,44.0,0
0,12,48.0,0
0,13,52.0,0
0,14,56.0,0
0,15,60.0,0
0,16,64.0,0
0,17,68.0,0
0,18,72.0,0
0,19,76.0,0
0,20,80.0,0
0,21,84.0,0
0,22,88.0,0
0,23,92.0,0
0,24,96.0,0
0,25,100.0,0
0,26,104.0,0
0,27,108.0,0
0,28,112.0,0
0,29,116.0,0
0,30,120.0,0
0,31,124.0,0
0,32,128.0,0
0,33,132.0,0
0,34,136.0,0
0,35,140.0,0
0,36,144.0,0
0,37,148.0,0
0,38,152.0,0
0,39,156.0,0
0,40,160.0,0
0,41,164.0,0
0,42,168.0,0
0,43,172.0,0
0,44,176.0,0
0,45,180.0,0
0,46,184.0,0
0,47,188.0,0
0,48,192.0,0
0,49,196.0,0
0,50,200.0,0
0,51,204.0,0
0,52,208.0,0
0,53,212.0,0
0,54,216.0,0
0,55,220.0,0
0,56,224.0,0
0,57,228.0,0
0,58,232.0,0
0,59,236.0,0
0,60,240.0,0
0,61,244.0,0
0,62,248.0,0
0,63,252.0,0
0,64,256.0,0
0,65,260.0,0
0,66,264.0,0
0,67,268.0,0
0,68,272.0,0
0,69,276.0,0
0,70,280.0,0
0,71,284.0,0
0,72,288.0,0
0,73,292.0,0
0,74,296.0,0
0,75,300.0,0
0,76,304.0,0
0,77,308.0,0
0,78,312.0,0
0,79,316.0,0
0,80,320.0,0
0,81,324.0,0
0,82,328.0,0
0,83,332.0,0
0,84,336.0,0
0,85,340.0,0
0,86,344.0,0
0,87,348.0,0
0,88,352.0,0
0,89,356.0,0
0,90,360.0,0
0,91,364.0,0
0,92,368.0,0
0,93,372.0,0
0,94,376.0,0
0,95,380.0,0
0,96,384.0,0
0,97,388.0,0
