ring_id,vertex_id,x,y
0,0,0.0,0
0,1,20.0,0
0,2,40.0,0
0,3,60.0,0
0,4,80.0,0
0,5,100.0,0
0,6,120.0,0
0,7,140.0,0
0,8,160.0,0
0,9,180.0,0
0,10,200.0,0
0,11,220.0,0
0,12,240.0,0
0,13,260.0,0
0,14,280.0,0
0,15,300.0,0
0,16,320.0,0
0,17,340.0,0
0,18,360.0,0
0,19,380.0,0
0,20,400.0,0
0,21,420.0,0
0,22,440.0,0
0,23,460.0,0
0,24,480.0,0
0,25,500.0,0
0,26,520.0,0
0,27,540.0,0
0,28,560.0,0
0,29,580.0,0
0,30,600.0,0
0,31,620.0,0
0,32,640.0,0
0,33,660.0,0
0,34,680.0,0
0,35,700.0,0
0,36,720.0,0
0,37,740.0,0
0,38,760.0,0
0,39,780.0,0
0,40,800.0,0
0,41,820.0,0
0,42,840.0,0
0,43,860.0,0
0,44,880.0,0
0,45,900.0,0
0,46,920.0,0
0,47,940.0,0
0,48,960.0,0
0,49,980.0,0
0,50,1000,0.0
0,51,1000,20.0
0,52,1000,40.0
0,53,1000,60.0
0,54,1000,80.0
0,55,1000,100.0
0,56,1000,120.0
0,57,1000,140.0
0,58,1000,160.0
0,59,1000,180.0
0,60,1000,200.0
0,61,1000,220.0
0,62,1000,240.0
0,63,1000,260.0
0,64,1000,280.0
0,65,1000,300.0
0,66,1000,320.0
0,67,1000,340.0
0,68,1000,360.0
0,69,1000,380.0
0,70,1000,400.0
0,71,1000,420.0
0,72,1000,440.0
0,73,1000,460.0
0,74,1000,480.0
0,75,1000,500.0
0,76,1000,520.0
0,77,1000,540.0
0,78,1000,560.0
0,79,1000,580.0
0,80,1000,600.0
0,81,1000,620.0
0,82,1000,640.0
0,83,1000,660.0
0,84,1000,680.0
0,85,1000,700.0
0,86,1000,720.0
0,87,1000,740.0
0,88,1000,760.0
0,89,1000,780.0
0,90,1000,800.0
0,91,1000,820.0
0,92,1000,840.0
0,93,1000,860.0
0,94,1000,880.0
0,95,1000,900.0
0,96,1000,920.0
0,97,1000,940.0
0,98,1000,960.0
0,99,1000,980.0
0,100,1000.0,1000.0
0,101,980.0,1000.14776
0,102,960.0,1000.282321
0,103,940.0,1000.391663
0,104,920.0,1000.46602
0,105,900.0,1000.498747
0,106,880.0,1000.486924
0,107,860.0,1000.431605
0,108,840.0,1000.337732
0,109,820.0,1000.21369
0,110,800.0,1000.07056
0,111,780.0,999.921127
0,112,760.0,999.77874
0,113,740.0,999.656117
0,114,720.0,999.564212
0,115,700.0,999.511235
0,116,680.0,999.501918
0,117,660.0,999.537093
0,118,640.0,999.613618
0,119,620.0,999.724657
0,120,600.0,999.860292
0,121,580.0,1000.008407
0,122,560.0,1000.155771
0,123,540.0,1000.28922
0,124,520.0,1000.396834
0,125,500.0,1000.469
0,126,480.0,1000.499272
0,127,460.0,1000.484945
0,128,440.0,1000.427299
0,129,420.0,1000.331485
0,130,400.0,1000.206059
0,131,380.0,1000.062227
0,132,360.0,999.912837
0,133,340.0,999.771232
0,134,320.0,999.650063
0,135,300.0,999.560152
0,136,280.0,999.509532
0,137,260.0,999.502724
0,138,240.0,999.540336
0,139,220.0,999.619008
0,140,200.0,999.731714
0,141,180.0,999.868384
0,142,160.0,1000.016812
0,143,140.0,1000.163737
0,144,120.0,1000.296037
0,145,100.0,1000.401892
0,146,80.0,1000.471848
0,147,60.0,1000.499655
0,148,40.0,1000.482829
0,149,20.0,1000.422873
0,150,0,1000.0
0,151,0,980.0
0,152,0,960.0
0,153,0,940.0
0,154,0,920.0
0,155,0,900.0
0,156,0,880.0
0,157,0,860.0
0,158,0,840.0
0,159,0,820.0
0,160,0,800.0
0,161,0,780.0
0,162,0,760.0
0,163,0,740.0
0,164,0,720.0
0,165,0,700.0
0,166,0,680.0
0,167,0,660.0
0,168,0,640.0
0,169,0,620.0
0,170,0,600.0
0,171,0,580.0
0,172,0,560.0
0,173,0,540.0
0,174,0,520.0
0,175,0,500.0
0,176,0,480.0
0,177,0,460.0
0,178,0,440.0
0,179,0,420.0
0,180,0,400.0
0,181,0,380.0
0,182,0,360.0
0,183,0,340.0
0,184,0,320.0
0,185,0,300.0
0,186,0,280.0
0,187,0,260.0
0,188,0,240.0
0,189,0,220.0
0,190,0,200.0
0,191,0,180.0
0,192,0,160.0
0,193,0,140.0
0,194,0,120.0
0,195,0,100.0
0,196,0,80.0
0,197,0,60.0
0,198,0,40.0
0,199,0,20.0
