ring_id,vertex_id,x,y
0,0,0,0
0,1,5000,0
0,2,5000,5000
0,3,0,5000
1,0,654.0139931,309.1544312
1,1,361.4676484,527.0360913
1,2,482.3322512,732.332251
1,3,673.406686,673.406686
2,0,1184.334416,378.7788605
2,1,993.259981,437.704425
2,2,997.3258397,770.2951984
2,3,1300.789642,634.1229759
3,0,1765.125104,309.1544312
3,1,1472.578759,527.0360913
3,2,1593.443362,732.332251
3,3,1784.517797,673.406686
4,0,2223.076187,357.0623272
4,1,2028.134316,527.0360916
4,2,2148.998918,732.3322508
4,3,2433.721702,593.5894714
5,0,2876.236216,309.1544314
5,1,2583.689871,527.0360912
5,2,2704.554473,732.3322505
5,3,2895.628908,673.406686
6,0,3361.852798,361.4676484
6,1,3156.556638,482.3322512
6,2,3215.482203,673.406686
6,3,3579.734458,654.0139931
7,0,3962.112194,378.7788605
7,1,3771.037759,437.704425
7,2,3775.103618,770.2951984
7,3,4078.56742,634.1229759
8,0,4472.963909,361.4676484
8,1,4267.667749,482.3322512
8,2,4326.593314,673.406686
8,3,4690.845569,654.0139931
9,0,634.1229759,921.4325796
9,1,378.7788605,1037.887806
9,2,437.704425,1228.962241
9,3,770.2951984,1224.896382
10,0,1184.334416,934.3344157
10,1,993.259981,993.259981
10,2,1012.652673,1357.512236
10,3,1305.199018,1139.630575
11,0,1745.234087,921.4325796
11,1,1489.889972,1037.887806
11,2,1548.815536,1228.962241
11,3,1881.406309,1224.896382
12,0,2250.741687,917.0232043
12,1,1968.57151,1139.162452
12,2,2295.445527,1287.887806
12,3,2388.888889,1111.111111
13,0,2895.628908,993.259981
13,1,2531.376653,1012.652673
13,2,2749.258313,1305.199018
13,3,2954.554473,1184.334416
14,0,3451.184464,993.259981
14,1,3118.593691,997.3258397
14,2,3254.765913,1300.789642
14,3,3510.110028,1184.334416
15,0,3962.112194,934.3344157
15,1,3771.037759,993.259981
15,2,3790.430451,1357.512236
15,3,4082.976796,1139.630575
16,0,4562.295575,993.259981
16,1,4229.704802,997.3258397
16,2,4365.877024,1300.789642
16,3,4621.221139,1184.334416
17,0,654.0139931,1420.265542
17,1,361.4676484,1638.147202
17,2,482.3322512,1843.443362
17,3,673.406686,1784.517797
18,0,1184.334416,1489.889972
18,1,993.259981,1548.815536
18,2,997.3258397,1881.406309
18,3,1300.789642,1745.234087
19,0,1765.125104,1420.265542
19,1,1472.578759,1638.147202
19,2,1593.443362,1843.443362
19,3,1784.517797,1784.517797
20,0,2223.076187,1468.173438
20,1,2028.134316,1638.147203
20,2,2148.998918,1843.443362
20,3,2433.721702,1704.700582
21,0,2876.236216,1420.265542
21,1,2583.689871,1638.147202
21,2,2704.554473,1843.443362
21,3,2895.628908,1784.517797
22,0,3361.852798,1472.578759
22,1,3156.556638,1593.443362
22,2,3215.482203,1784.517797
22,3,3579.734458,1765.125104
23,0,3962.112194,1489.889972
23,1,3771.037759,1548.815536
23,2,3775.103618,1881.406309
23,3,4078.56742,1745.234087
24,0,4472.963909,1472.578759
24,1,4267.667749,1593.443362
24,2,4326.593314,1784.517797
24,3,4690.845569,1765.125104
25,0,673.406686,2104.371092
25,1,309.1544314,2123.763784
25,2,527.0360912,2416.310129
25,3,732.3322505,2295.445527
26,0,1184.334416,2045.445527
26,1,993.259981,2104.371092
26,2,1012.652673,2468.623347
26,3,1305.199018,2250.741687
27,0,1784.517797,2104.371092
27,1,1420.265542,2123.763784
27,2,1638.147202,2416.310129
27,3,1843.443362,2295.445527
28,0,2295.445527,2045.445527
28,1,2104.371092,2104.371092
28,2,2123.763784,2468.623346
28,3,2416.310129,2250.741687
29,0,2749.726436,1968.57151
29,1,2601.001083,2295.445527
29,2,2777.777778,2388.888889
29,3,2971.865684,2250.741686
30,0,3361.852797,2028.134316
30,1,3156.556638,2148.998918
30,2,3295.299418,2433.721702
