ring_id,vertex_id,x,y
0,0,0,0
0,1,5000,0
0,2,5000,5000
0,3,0,5000
1,0,1515.165043,984.834957
1,1,1250.0,875.0
1,2,984.834957,984.834957
1,3,875.0,1250.0
1,4,984.834957,1515.165043
1,5,1250.0,1625.0
1,6,1515.165043,1515.165043
1,7,1625.0,1250.0
2,0,2765.165043,984.834957
2,1,2500.0,875.0
2,2,2234.834957,984.834957
2,3,2125.0,1250.0
2,4,2234.834957,1515.165043
2,5,2500.0,1625.0
2,6,2765.165043,1515.165043
2,7,2875.0,1250.0
3,0,4015.165043,984.834957
3,1,3750.0,875.0
3,2,3484.834957,984.834957
3,3,3375.0,1250.0
3,4,3484.834957,1515.165043
3,5,3750.0,1625.0
3,6,4015.165043,1515.165043
3,7,4125.0,1250.0
4,0,1515.165043,2234.834957
4,1,1250.0,2125.0
4,2,984.834957,2234.834957
4,3,875.0,2500.0
4,4,984.834957,2765.165043
4,5,1250.0,2875.0
4,6,1515.165043,2765.165043
4,7,1625.0,2500.0
5,0,2765.165043,2234.834957
5,1,2500.0,2125.0
5,2,2234.834957,2234.834957
5,3,2125.0,2500.0
5,4,2234.834957,2765.165043
5,5,2500.0,2875.0
5,6,2765.165043,2765.165043
5,7,2875.0,2500.0
