ring_id,vertex_id,x,y
0,0,0,0
0,1,5000,0
0,2,5000,5000
0,3,0,5000
1,0,778.6319875,781.9368636
1,1,1028.468515,1804.40253
1,2,1686.69779,1314.168794
2,0,2028.631987,781.9368636
2,1,2278.468515,1804.40253
2,2,2936.69779,1314.168794
3,0,3914.752436,852.2524355
3,1,3484.834957,984.834957
3,2,3528.468515,1804.40253
3,3,4186.69779,1314.168794
4,0,1414.752436,2102.252436
4,1,984.834957,2234.834957
4,2,1028.468515,3054.40253
4,3,1686.69779,2564.168794
5,0,2664.752436,2102.252436
5,1,2234.834957,2234.834957
5,2,2278.468515,3054.40253
5,3,2936.69779,2564.168794
Total signed area in input: 2.3011262177e+07
Total signed area in output: 2.3011262177e+07
Total areal displacement: 1.5133991838e-09
