ring_id,vertex_id,x,y
0,0,0,0
0,1,500,0
0,2,1000,0
0,3,1000,500
0,4,1000,1000
0,5,992,1000.14776
0,6,984,1000.282321
0,7,976,1000.391663
0,8,968,1000.46602
0,9,960,1000.498747
0,10,952,1000.486924
0,11,944,1000.431605
0,12,936,1000.337732
0,13,928,1000.21369
0,14,920,1000.07056
0,15,912,999.921127
0,16,904,999.77874
0,17,896,999.656117
0,18,888,999.564212
0,19,880,999.511235
0,20,872,999.501918
0,21,864,999.537093
0,22,856,999.613618
0,23,848,999.724657
0,24,840,999.860292
0,25,832,1000.008407
0,26,824,1000.155771
0,27,816,1000.28922
0,28,808,1000.396834
0,29,800,1000.469
0,30,792,1000.499272
0,31,784,1000.484945
0,32,776,1000.427299
0,33,768,1000.331485
0,34,760,1000.206059
0,35,752,1000.062227
0,36,744,999.912837
0,37,736,999.771232
0,38,728,999.650063
0,39,720,999.560152
0,40,712,999.509532
0,41,704,999.502724
0,42,696,999.540336
0,43,688,999.619008
0,44,680,999.731714
0,45,672,999.868384
0,46,664,1000.016812
0,47,656,1000.163737
0,48,648,1000.296037
0,49,640,1000.401892
0,50,632,1000.471848
0,51,624,1000.499655
0,52,616,1000.482829
0,53,608,1000.422873
0,54,600,1000.325144
0,55,592,1000.19837
0,56,584,1000.053877
0,57,576,999.904571
0,58,568,999.763789
0,59,560,999.644107
0,60,552,999.556216
0,61,544,999.507967
0,62,536,999.50367
0,63,528,999.543709
0,64,520,999.624506
0,65,512,999.738846
0,66,504,999.876513
0,67,496,1000.025211
0,68,488,1000.171657
0,69,480,1000.30277
0,70,472,1000.406837
0,71,464,1000.474562
0,72,456,1000.499896
0,73,448,1000.480576
0,74,440,1000.418328
0,75,432,1000.318711
0,76,424,1000.190625
0,77,416,1000.045511
0,78,408,999.896332
0,79,400,999.756413
0,80,392,999.638253
0,81,384,999.552406
0,82,376,999.506542
0,83,368,999.504757
0,84,360,999.547211
0,85,352,999.630111
0,86,344,999.746052
0,87,336,999.884677
0,88,328,1000.033604
0,89,320,1000.179529
0,90,312,1000.309418
0,91,304,1000.411667
0,92,296,1000.477143
0,93,288,1000.499997
0,94,280,1000.478188
0,95,272,1000.413664
0,96,264,1000.312189
0,97,256,1000.182826
0,98,248,1000.037133
0,99,240,999.888122
0,100,232,999.749105
0,101,224,999.6325
0,102,216,999.548723
0,103,208,999.505256
0,104,200,999.505984
0,105,192,999.550841
0,106,184,999.63582
0,107,176,999.75333
0,108,168,999.892874
0,109,160,1000.041987
0,110,152,1000.18735
0,111,144,1000.315978
0,112,136,1000.41638
0,113,128,1000.479588
0,114,120,1000.499956
0,115,112,1000.475664
0,116,104,1000.408883
0,117,96,1000.305578
0,118,88,1000.174976
0,119,80,1000.028744
0,120,72,999.879944
0,121,64,999.741869
0,122,56,999.626852
0,123,48,999.545167
0,124,40,999.504111
0,125,32,999.507351
0,126,24,999.554598
0,127,16,999.641631
0,128,8,999.760677
0,129,0,1000
0,130,0,976
0,131,0,952
0,132,0,944
0,133,0,936
0,134,0,928
0,135,0,920
0,136,0,912
0,137,0,904
0,138,0,896
0,139,0,888
0,140,0,880
0,141,0,872
0,142,0,864
0,143,0,856
0,144,0,848
0,145,0,840
0,146,0,832
0,147,0,824
0,148,0,816
0,149,0,808
0,150,0,800
0,151,0,792
0,152,0,784
0,153,0,776
0,154,0,768
0,155,0,760
0,156,0,752
0,157,0,744
0,158,0,736
0,159,0,728
0,160,0,720
0,161,0,712
0,162,0,704
0,163,0,696
0,164,0,688
0,165,0,680
0,166,0,672
0,167,0,664
0,168,0,656
0,169,0,648
0,170,0,640
0,171,0,632
0,172,0,624
0,173,0,616
0,174,0,608
0,175,0,600
0,176,0,592
0,177,0,584
0,178,0,576
0,179,0,568
0,180,0,560
0,181,0,552
0,182,0,544
0,183,0,536
0,184,0,528
0,185,0,520
0,186,0,512
0,187,0,504
0,188,0,496
0,189,0,488
0,190,0,480
0,191,0,472
0,192,0,464
0,193,0,456
0,194,0,448
0,195,0,440
0,196,0,432
0,197,0,424
0,198,0,416
0,199,0,408
0,200,0,400
0,201,0,392
0,202,0,384
0,203,0,376
0,204,0,368
0,205,0,360
0,206,0,352
0,207,0,344
0,208,0,336
0,209,0,328
0,210,0,320
0,211,0,312
0,212,0,304
0,213,0,296
0,214,0,288
0,215,0,280
0,216,0,272
0,217,0,264
0,218,0,256
0,219,0,248
0,220,0,240
0,221,0,232
0,222,0,224
0,223,0,216
0,224,0,208
0,225,0,200
0,226,0,192
0,227,0,184
0,228,0,176
0,229,0,168
0,230,0,160
0,231,0,152
0,232,0,144
0,233,0,136
0,234,0,128
0,235,0,120
0,236,0,112
0,237,0,104
0,238,0,96
0,239,0,88
0,240,0,80
0,241,0,72
0,242,0,64
0,243,0,56
0,244,0,48
0,245,0,40
0,246,0,32
0,247,0,24
0,248,0,16
0,249,0,8
Total signed area in input: 1.0000006571e+06
Total signed area in output: 1.0000006571e+06
Total areal displacement: 0.0000000000e+00
