ring_id,vertex_id,x,y
0,0,0,0
0,1,5000,0
0,2,5000,5000
0,3,0,5000
1,0,622.9055902,625.5494916
1,1,822.7748121,1443.522024
1,2,1349.358232,1051.335036
2,0,1622.90559,625.5494916
2,1,1822.774812,1443.522024
2,2,2349.358232,1051.335036
3,0,3131.801948,681.8019488
3,1,2787.867966,787.867966
3,2,2822.774812,1443.522024
3,3,3349.358232,1051.335036
4,0,4131.801948,681.8019488
4,1,3787.867966,787.867966
4,2,3822.774812,1443.522024
4,3,4349.358232,1051.335036
5,0,1131.801948,1681.801949
5,1,787.867966,1787.867966
5,2,822.7748121,2443.522024
5,3,1349.358232,2051.335036
6,0,2131.801948,1681.801949
6,1,1787.867966,1787.867966
6,2,1822.774812,2443.522024
6,3,2349.358232,2051.335036
7,0,3131.801948,1681.801949
7,1,2787.867966,1787.867966
7,2,2822.774812,2443.522024
7,3,3349.358232,2051.335036
8,0,4131.801948,1681.801949
8,1,3787.867966,1787.867966
8,2,3822.774812,2443.522024
8,3,4349.358232,2051.335036
9,0,1131.801948,2681.801949
9,1,787.867966,2787.867966
9,2,822.7748121,3443.522024
9,3,1349.358232,3051.335036
10,0,2131.801948,2681.801949
10,1,1787.867966,2787.867966
10,2,1822.774812,3443.522024
10,3,2349.358232,3051.335036
Total signed area in input: 2.2454415592e+07
Total signed area in output: 2.2454415592e+07
Total areal displacement: 3.4342519939e-09
