ring_id,vertex_id,x,y
0,0,979.344625,0.0
0,1,955.041005,12.002031
0,2,952.381277,23.940993
0,3,1003.040859,37.831674
0,4,951.590146,47.872463
0,5,1021.46936,64.265405
0,6,1019.013121,76.977705
0,7,1034.219458,91.210071
0,8,948.238752,95.649801
0,9,1013.155566,115.076261
0,10,977.082011,123.434163
0,11,1004.320235,139.71829
0,12,1026.426473,155.965457
0,13,984.070167,162.206002
0,14,1015.163401,180.462564
0,15,968.941571,184.83549
0,16,949.56925,193.537254
0,17,966.936053,209.765686
0,18,955.359821,219.85979
0,19,941.692442,229.211655
0,20,1011.645662,259.746458
0,21,975.203823,263.495413
0,22,989.594619,280.773386
0,23,949.466611,282.326679
0,24,946.549332,294.454865
0,25,936.679698,304.345683
0,26,913.537106,309.570712
0,27,929.588787,328.089525
0,28,931.092427,341.837479
0,29,942.832086,359.655513
0,30,937.277277,371.094326
0,31,899.463962,369.263892
0,32,955.9596,406.568644
0,33,940.652233,414.092864
0,34,896.393856,408.13239
0,35,886.565282,417.185955
0,36,942.152897,457.891351
0,37,935.292312,469.176482
0,38,859.85493,444.945154
0,39,839.253526,447.743243
0,40,860.344559,472.978424
0,41,855.83592,484.603115
0,42,885.849504,516.40499
0,43,898.73828,539.162833
0,44,884.169792,545.648125
0,45,845.939409,536.849473
0,46,875.353875,571.071517
0,47,831.320767,557.361606
0,48,840.270877,578.798676
0,49,845.243502,598.022911
0,50,780.670981,567.190668
0,51,775.6137,578.545904
0,52,792.254844,606.601445
0,53,793.027374,623.155024
0,54,792.479416,638.993671
0,55,801.842021,663.341409
0,56,750.106827,636.587136
0,57,740.324373,644.462112
0,58,759.052854,677.718627
0,59,744.940598,682.134072
0,60,751.327428,705.543417
0,61,692.508743,666.881799
0,62,721.793847,712.780034
0,63,735.754884,745.059236
0,64,727.85248,755.822405
0,65,678.569873,722.603521
0,66,648.617032,708.337525
0,67,690.596813,773.476575
0,68,685.603545,787.5855
0,69,647.398288,762.845883
0,70,650.84023,786.730692
0,71,596.451123,739.718184
0,72,633.335961,805.983639
0,73,585.413339,764.582013
0,74,612.763409,821.486577
0,75,579.771569,797.987106
0,76,551.572581,779.590768
0,77,557.061039,808.713266
0,78,529.140322,789.227915
0,79,566.563337,868.443614
0,80,546.391648,860.975471
0,81,521.28938,844.698812
0,82,505.782729,843.096504
0,83,511.140921,876.819435
0,84,508.10438,897.340456
0,85,495.288891,900.927149
0,86,458.823315,860.022102
0,87,456.868066,882.895916
0,88,439.642902,876.417814
0,89,458.181395,942.749688
0,90,410.827006,873.051828
0,91,430.599864,945.739868
0,92,383.101199,870.25165
0,93,388.212476,912.798981
0,94,362.755132,883.609731
0,95,362.982083,916.788089
0,96,358.091099,938.730996
0,97,345.139028,940.085142
0,98,348.003692,986.01237
0,99,331.609449,978.572987
0,100,299.126013,920.615206
0,101,296.82448,954.166655
0,102,280.265093,942.533484
0,103,268.584485,946.634454
0,104,264.172419,977.70944
0,105,248.851633,969.213118
0,106,244.019564,1002.529204
0,107,220.460715,957.971029
0,108,207.935307,958.498738
0,109,190.851356,936.391184
0,110,186.260711,976.412843
0,111,179.968409,1012.383612
0,112,164.726426,999.361055
0,113,157.530786,1036.728082
0,114,131.138377,942.64627
0,115,120.039047,950.206903
0,116,115.308676,1015.201801
0,117,104.891734,1039.860049
0,118,83.845723,950.716056
0,119,73.911043,978.417359
0,120,65.171394,1035.869644
0,121,49.200639,977.991105
0,122,36.80354,975.781698
0,123,23.997714,954.637668
0,124,11.976734,953.028029
0,125,0.0,977.280905
0,126,-13.178858,1048.685007
0,127,-24.125924,959.737876
0,128,-37.257771,987.82483
0,129,-48.716941,968.376341
0,130,-64.824706,1030.359195
0,131,-77.056102,1020.050926
0,132,-83.858739,950.863634
0,133,-102.509199,1016.240426
0,134,-109.837449,967.031965
0,135,-119.106962,942.828684
0,136,-133.18729,957.374226
0,137,-143.76418,946.128473
0,138,-154.635597,938.142089
0,139,-171.311956,963.688116
0,140,-179.212665,939.46569
0,141,-192.206495,943.040024
0,142,-220.212664,1015.092452
0,143,-222.918434,968.650589
0,144,-226.306855,929.758369
0,145,-248.317529,967.132921
0,146,-262.006863,969.694656
0,147,-261.568798,921.907447
0,148,-276.904363,931.231324
0,149,-284.782782,915.457629
0,150,-301.025249,926.460454
0,151,-305.144377,900.475079
0,152,-324.28567,918.811178
0,153,-346.204793,942.988057
0,154,-361.870406,948.638398
0,155,-384.776331,971.834076
0,156,-377.790437,920.233174
0,157,-384.238762,903.455638
0,158,-393.481667,893.831894
0,159,-399.566924,877.581257
0,160,-426.144632,905.60344
0,161,-452.827576,931.733721
0,162,-452.627028,902.301363
0,163,-460.888047,890.664515
0,164,-461.265091,864.598987
0,165,-466.289185,848.176879
0,166,-483.117276,853.211846
0,167,-486.054877,833.786428
0,168,-490.326742,817.332696
0,169,-549.78289,890.869776
0,170,-560.181692,882.705102
0,171,-561.168938,860.174933
0,172,-555.880006,829.110917
0,173,-542.764259,787.957917
0,174,-594.674452,840.510803
0,175,-588.561235,810.085042
0,176,-595.693143,798.601734
0,177,-629.306019,821.908266
0,178,-630.83485,802.800725
0,179,-609.591266,756.014578
0,180,-646.483829,781.464707
0,181,-632.475441,745.261913
0,182,-630.741873,724.56328
0,183,-673.62813,754.47145
0,184,-644.988922,704.375361
0,185,-668.903487,712.309866
0,186,-696.106116,722.856092
0,187,-669.850641,678.321568
0,188,-680.597913,672.098558
0,189,-732.843592,705.724019
0,190,-765.366341,718.726834
0,191,-731.068553,669.43159
0,192,-773.044161,690.210734
0,193,-757.838142,659.708079
0,194,-767.879096,651.669784
0,195,-771.473138,638.218084
0,196,-795.923404,641.770634
0,197,-767.687624,603.243236
0,198,-817.725104,626.10312
0,199,-782.889217,583.97286
0,200,-806.925585,586.265754
0,201,-841.543545,595.405133
0,202,-851.909837,586.81587
0,203,-800.899227,536.96539
0,204,-836.654026,545.824149
0,205,-868.420514,551.116417
0,206,-848.718693,523.770171
0,207,-835.326237,501.121262
0,208,-840.461792,489.946273
0,209,-859.194024,486.504586
0,210,-891.395188,490.048651
0,211,-869.24653,463.744563
0,212,-913.453524,472.68057
0,213,-856.885641,429.844858
0,214,-926.664097,450.363712
0,215,-946.520331,445.398659
0,216,-930.613647,423.712824
0,217,-955.850538,420.783445
0,218,-920.892392,391.654596
0,219,-929.000676,381.389828
0,220,-903.841371,357.856114
0,221,-901.219314,343.781782
0,222,-958.784354,352.004181
0,223,-918.076031,324.026207
0,224,-924.129289,313.160089
0,225,-943.403431,306.530356
0,226,-932.791516,290.17505
0,227,-985.200616,292.95229
0,228,-983.552536,279.059092
0,229,-945.150194,255.375066
0,230,-978.413201,251.213812
0,231,-946.602629,230.406814
0,232,-1018.882761,234.478513
0,233,-954.745667,207.121121
0,234,-945.318026,192.670788
0,235,-1004.934804,191.701566
0,236,-978.891991,174.014703
0,237,-1000.326855,164.88562
0,238,-953.315258,144.856211
0,239,-975.205532,135.667932
0,240,-976.186385,123.321019
0,241,-973.385386,110.559083
