ring_id,vertex_id,x,y
0,0,4917.742163,0
0,1,4946.919518,396.5225676
0,2,4912.474699,876.4895757
0,3,4853.755644,1354.094901
0,4,4646.609746,1733.240533
0,5,4423.526689,2135.100846
0,6,4384.663448,2593.082734
0,7,4048.174375,2821.357319
0,8,3689.101928,3292.861477
0,9,3355.94701,3783.02165
0,10,2983.914362,4048.080746
0,11,2639.12509,4158.595713
0,12,2572.875746,4350.495297
0,13,2192.429203,4461.163234
0,14,1822.989622,4604.346198
0,15,1721.367038,4781.280882
0,16,982.680933,4871.948455
0,17,251.0651973,5008.389599
0,18,-277.5055299,4965.921895
0,19,-867.1024926,4986.781647
0,20,-1594.225516,4777.514674
0,21,-2311.429479,4536.435779
0,22,-2443.554679,4290.454436
0,23,-2722.77482,4290.406596
0,24,-3219.2148,3776.661421
0,25,-3775.904072,3328.907233
0,26,-3824.767181,3085.58886
0,27,-3973.42715,2886.863806
0,28,-4213.529584,2863.511748
0,29,-4261.189318,2469.918276
0,30,-4472.581384,2134.507086
0,31,-4727.033577,1871.564992
0,32,-4826.707133,1318.798921
0,33,-5036.230121,797.660489
0,34,-4959.074898,303.3612355
0,35,-4923.363425,-195.6471524
0,36,-5032.31499,-551.6290788
0,37,-4899.441979,-887.5877412
0,38,-4824.214118,-1240.94907
0,39,-4834.392018,-1556.344418
0,40,-4661.888517,-1847.031353
0,41,-4394.604174,-2214.065869
0,42,-4242.882401,-2642.009511
0,43,-4010.79309,-2984.550965
0,44,-3729.680901,-3288.156026
0,45,-3462.432765,-3685.798732
0,46,-3114.408572,-4015.071337
0,47,-2889.094326,-3976.497197
0,48,-2760.142369,-4061.426161
0,49,-2724.681944,-4293.411742
0,50,-2029.026413,-4527.690201
0,51,-1360.460727,-4830.746202
0,52,-829.394958,-4915.967224
0,53,-320.182969,-5089.162559
0,54,280.4973978,-5020.384748
0,55,872.2202277,-4896.242158
0,56,1111.725641,-4973.574614
0,57,1446.412377,-4743.719745
0,58,1842.0378,-4652.456405
0,59,2070.737206,-4561.979905
0,60,2228.164828,-4373.019699
0,61,2556.34124,-4316.616545
0,62,2783.873877,-4073.49112
0,63,3095.857566,-3991.155525
0,64,3517.722568,-3558.847588
0,65,3963.63944,-3151.394062
0,66,3979.184805,-2891.046987
0,67,4181.153497,-2841.508982
0,68,4522.693265,-2126.627004
0,69,4872.01964,-1415.51749
0,70,4937.408091,-1017.014773
0,71,4882.99491,-616.865712
0,72,4966.244132,-378.5005607
0,73,5092.843158,-160.049044
1,0,3225,-224.9999999
1,1,3000,-300
1,2,2775,-224.9999999
1,3,2700,0
1,4,2775,224.9999999
1,5,3000,300
1,6,3225,224.9999999
1,7,3300,0
2,0,2965.636373,995.2099291
2,1,2740.636373,920.209929
2,2,2515.636373,995.2099291
2,3,2440.636373,1220.209929
2,4,2515.636373,1445.209929
2,5,2740.636373,1520.209929
2,6,2965.636373,1445.209929
2,7,3040.636373,1220.209929
3,0,2232.391819,2004.434476
3,1,2007.391819,1929.434476
3,2,1782.391819,2004.434476
3,3,1691.921765,2313.964422
3,4,1925.036103,2536.790192
3,5,2157.391819,2489.242098
3,6,2326.422739,2267.186191
4,0,1152.050983,2628.169549
4,1,927.050983,2553.169549
4,2,702.0509831,2628.169549
4,3,627.050983,2853.169549
4,4,702.0509831,3078.169549
4,5,927.050983,3153.169549
4,6,1152.050983,3078.169549
4,7,1227.050983,2853.169549
5,0,-88.58539012,2758.565686
5,1,-313.58539,2683.565686
5,2,-538.5853899,2758.565686
5,3,-613.58539,2983.565686
5,4,-538.5853899,3208.565686
5,5,-313.58539,3283.565686
5,6,-88.58539012,3208.565686
5,7,-13.58539,2983.565686
6,0,-1275,2373.076211
6,1,-1500,2298.076211
6,2,-1725,2373.076211
6,3,-1800,2598.076211
6,4,-1725,2823.076211
6,5,-1500,2898.076211
6,6,-1275,2823.076211
6,7,-1200,2598.076211
7,0,-2202.050983,1538.355757
7,1,-2427.050983,1463.355757
7,2,-2652.050983,1538.355757
7,3,-2727.050983,1763.355757
7,4,-2652.050983,1988.355757
7,5,-2427.050983,2063.355757
7,6,-2202.050983,1988.355757
7,7,-2127.050983,1763.355757
8,0,-2709.442802,398.7350721
8,1,-2934.442802,323.735072
8,2,-3159.442802,398.7350721
8,3,-3249.912856,708.2650183
8,4,-3016.798518,931.0907882
8,5,-2784.442802,883.542694
8,6,-2615.411882,661.4867871
9,0,-2618.972748,-708.2650183
9,1,-2852.087086,-931.0907882
9,2,-3084.442802,-883.542694
9,3,-3253.473722,-661.4867871
9,4,-3159.442802,-398.7350721
9,5,-2934.442802,-323.735072
9,6,-2709.442802,-398.7350721
10,0,-2202.050983,-1988.355757
10,1,-2427.050983,-2063.355757
10,2,-2652.050983,-1988.355757
10,3,-2727.050983,-1763.355757
10,4,-2652.050983,-1538.355757
10,5,-2427.050983,-1463.355757
10,6,-2202.050983,-1538.355757
10,7,-2127.050983,-1763.355757
11,0,-1275,-2823.076211
11,1,-1500,-2898.076211
11,2,-1725,-2823.076211
11,3,-1800,-2598.076211
11,4,-1725,-2373.076211
11,5,-1500,-2298.076211
11,6,-1275,-2373.076211
11,7,-1200,-2598.076211
12,0,-88.58539012,-3208.565686
12,1,-313.58539,-3283.565686
12,2,-538.5853899,-3208.565686
12,3,-613.58539,-2983.565686
12,4,-538.5853899,-2758.565686
12,5,-313.58539,-2683.565686
12,6,-88.58539012,-2758.565686
12,7,-13.58539,-2983.565686
13,0,1152.050983,-3078.169549
13,1,927.050983,-3153.169549
13,2,702.0509831,-3078.169549
13,3,627.050983,-2853.169549
13,4,702.0509831,-2628.169549
13,5,927.050983,-2553.169549
13,6,1152.050983,-2628.169549
13,7,1227.050983,-2853.169549
14,0,2322.861873,-2313.964422
14,1,2089.747535,-2536.790192
14,2,1857.391819,-2489.242098
14,3,1688.360899,-2267.186191
14,4,1782.391819,-2004.434476
14,5,2007.391819,-1929.434476
14,6,2232.391819,-2004.434476
15,0,2965.636373,-1445.209929
15,1,2740.636373,-1520.209929
15,2,2515.636373,-1445.209929
15,3,2440.636373,-1220.209929
15,4,2515.636373,-995.2099291
15,5,2740.636373,-920.209929
15,6,2965.636373,-995.2099291
15,7,3040.636373,-1220.209929
Total signed area in input: 7.4536083713e+07
Total signed area in output: 7.4536083713e+07
Total areal displacement: 6.3038896769e-08
