ring_id,vertex_id,x,y
0,0,5000.0,0.0
0,1,4998.903417,0.209424
0,2,4995.61415,0.418757
0,3,4990.133642,0.627905
0,4,4982.464296,0.836778
0,5,4972.609477,1.045285
0,6,4960.573507,1.253332
0,7,4946.361665,1.46083
0,8,4929.980185,1.667687
0,9,4911.436254,1.873813
0,10,4890.738004,2.079117
0,11,4867.894514,2.283509
0,12,4842.915806,2.486899
0,13,4815.812834,2.689198
0,14,4786.597488,2.890318
0,15,4755.282581,3.09017
0,16,4721.881851,3.288666
0,17,4686.409947,3.48572
0,18,4648.882429,3.681246
0,19,4609.315758,3.875156
0,20,4567.727288,4.067366
0,21,4524.135262,4.257793
0,22,4478.558801,4.446352
0,23,4431.017896,4.63296
0,24,4381.5334,4.817537
0,25,4330.127019,5.0
0,26,4276.821301,5.18027
0,27,4221.639628,5.358268
0,28,4164.606204,5.533915
0,29,4105.746046,5.707136
0,30,4045.084972,5.877853
0,31,3982.64959,6.045991
0,32,3918.467287,6.211478
0,33,3852.566214,6.37424
0,34,3784.975278,6.534206
0,35,3715.724127,6.691306
0,36,3644.843137,6.845471
0,37,3572.363398,6.996633
0,38,3498.316703,7.144727
0,39,3422.73553,7.289686
0,40,3345.653032,7.431448
0,41,3267.10302,7.569951
0,42,3187.119949,7.705132
0,43,3105.738901,7.836935
0,44,3022.995574,7.965299
0,45,2938.926261,8.09017
0,46,2853.567838,8.211492
0,47,2766.957746,8.329212
0,48,2679.133975,8.443279
0,49,2590.135047,8.553643
0,50,2500.0,8.660254
0,51,2408.768371,8.763067
0,52,2316.480176,8.862036
0,53,2223.175896,8.957118
0,54,2128.896458,9.048271
0,55,2033.683215,9.135455
0,56,1937.577932,9.218632
0,57,1840.622763,9.297765
0,58,1742.860237,9.37282
0,59,1644.333234,9.443764
0,60,1545.084972,9.510565
0,61,1445.158985,9.573195
0,62,1344.599103,9.631626
0,63,1243.449436,9.685832
0,64,1141.754351,9.735789
0,65,1039.558454,9.781476
0,66,936.906573,9.822873
0,67,833.843734,9.85996
0,68,730.415143,9.892723
0,69,626.666168,9.921147
0,70,522.642316,9.945219
0,71,418.389217,9.964929
0,72,313.952598,9.980267
0,73,209.378269,9.991228
0,74,104.712099,9.997807
0,75,0.0,10.0
0,76,-104.712099,9.997807
0,77,-209.378269,9.991228
0,78,-313.952598,9.980267
0,79,-418.389217,9.964929
0,80,-522.642316,9.945219
0,81,-626.666168,9.921147
0,82,-730.415143,9.892723
0,83,-833.843734,9.85996
0,84,-936.906573,9.822873
0,85,-1039.558454,9.781476
0,86,-1141.754351,9.735789
0,87,-1243.449436,9.685832
0,88,-1344.599103,9.631626
0,89,-1445.158985,9.573195
0,90,-1545.084972,9.510565
0,91,-1644.333234,9.443764
0,92,-1742.860237,9.37282
0,93,-1840.622763,9.297765
0,94,-1937.577932,9.218632
0,95,-2033.683215,9.135455
0,96,-2128.896458,9.048271
0,97,-2223.175896,8.957118
0,98,-2316.480176,8.862036
0,99,-2408.768371,8.763067
0,100,-2500.0,8.660254
0,101,-2590.135047,8.553643
0,102,-2679.133975,8.443279
0,103,-2766.957746,8.329212
0,104,-2853.567838,8.211492
0,105,-2938.926261,8.09017
0,106,-3022.995574,7.965299
0,107,-3105.738901,7.836935
0,108,-3187.119949,7.705132
0,109,-3267.10302,7.569951
0,110,-3345.653032,7.431448
0,111,-3422.73553,7.289686
0,112,-3498.316703,7.144727
0,113,-3572.363398,6.996633
0,114,-3644.843137,6.845471
0,115,-3715.724127,6.691306
0,116,-3784.975278,6.534206
0,117,-3852.566214,6.37424
0,118,-3918.467287,6.211478
0,119,-3982.64959,6.045991
0,120,-4045.084972,5.877853
0,121,-4105.746046,5.707136
0,122,-4164.606204,5.533915
0,123,-4221.639628,5.358268
0,124,-4276.821301,5.18027
0,125,-4330.127019,5.0
0,126,-4381.5334,4.817537
0,127,-4431.017896,4.63296
0,128,-4478.558801,4.446352
0,129,-4524.135262,4.257793
0,130,-4567.727288,4.067366
0,131,-4609.315758,3.875156
0,132,-4648.882429,3.681246
0,133,-4686.409947,3.48572
0,134,-4721.881851,3.288666
0,135,-4755.282581,3.09017
0,136,-4786.597488,2.890318
0,137,-4815.812834,2.689198
0,138,-4842.915806,2.486899
0,139,-4867.894514,2.283509
0,140,-4890.738004,2.079117
0,141,-4911.436254,1.873813
0,142,-4929.980185,1.667687
0,143,-4946.361665,1.46083
0,144,-4960.573507,1.253332
0,145,-4972.609477,1.045285
0,146,-4982.464296,0.836778
0,147,-4990.133642,0.627905
0,148,-4995.61415,0.418757
0,149,-4998.903417,0.209424
0,150,-5000.0,0.0
0,151,-4998.903417,-0.209424
0,152,-4995.61415,-0.418757
0,153,-4990.133642,-0.627905
0,154,-4982.464296,-0.836778
0,155,-4972.609477,-1.045285
0,156,-4960.573507,-1.253332
0,157,-4946.361665,-1.46083
0,158,-4929.980185,-1.667687
0,159,-4911.436254,-1.873813
0,160,-4890.738004,-2.079117
0,161,-4867.894514,-2.283509
0,162,-4842.915806,-2.486899
0,163,-4815.812834,-2.689198
0,164,-4786.597488,-2.890318
0,165,-4755.282581,-3.09017
0,166,-4721.881851,-3.288666
0,167,-4686.409947,-3.48572
0,168,-4648.882429,-3.681246
0,169,-4609.315758,-3.875156
0,170,-4567.727288,-4.067366
0,171,-4524.135262,-4.257793
0,172,-4478.558801,-4.446352
0,173,-4431.017896,-4.63296
0,174,-4381.5334,-4.817537
0,175,-4330.127019,-5.0
0,176,-4276.821301,-5.18027
0,177,-4221.639628,-5.358268
0,178,-4164.606204,-5.533915
0,179,-4105.746046,-5.707136
0,180,-4045.084972,-5.877853
0,181,-3982.64959,-6.045991
0,182,-3918.467287,-6.211478
0,183,-3852.566214,-6.37424
0,184,-3784.975278,-6.534206
0,185,-3715.724127,-6.691306
0,186,-3644.843137,-6.845471
0,187,-3572.363398,-6.996633
0,188,-3498.316703,-7.144727
0,189,-3422.73553,-7.289686
0,190,-3345.653032,-7.431448
0,191,-3267.10302,-7.569951
0,192,-3187.119949,-7.705132
0,193,-3105.738901,-7.836935
0,194,-3022.995574,-7.965299
0,195,-2938.926261,-8.09017
0,196,-2853.567838,-8.211492
0,197,-2766.957746,-8.329212
0,198,-2679.133975,-8.443279
0,199,-2590.135047,-8.553643
0,200,-2500.0,-8.660254
0,201,-2408.768371,-8.763067
0,202,-2316.480176,-8.862036
0,203,-2223.175896,-8.957118
0,204,-2128.896458,-9.048271
0,205,-2033.683215,-9.135455
0,206,-1937.577932,-9.218632
0,207,-1840.622763,-9.297765
0,208,-1742.860237,-9.37282
0,209,-1644.333234,-9.443764
0,210,-1545.084972,-9.510565
0,211,-1445.158985,-9.573195
0,212,-1344.599103,-9.631626
0,213,-1243.449436,-9.685832
0,214,-1141.754351,-9.735789
0,215,-1039.558454,-9.781476
0,216,-936.906573,-9.822873
0,217,-833.843734,-9.85996
0,218,-730.415143,-9.892723
0,219,-626.666168,-9.921147
0,220,-522.642316,-9.945219
0,221,-418.389217,-9.964929
0,222,-313.952598,-9.980267
0,223,-209.378269,-9.991228
0,224,-104.712099,-9.997807
0,225,-0.0,-10.0
0,226,104.712099,-9.997807
0,227,209.378269,-9.991228
0,228,313.952598,-9.980267
0,229,418.389217,-9.964929
0,230,522.642316,-9.945219
0,231,626.666168,-9.921147
0,232,730.415143,-9.892723
0,233,833.843734,-9.85996
0,234,936.906573,-9.822873
0,235,1039.558454,-9.781476
0,236,1141.754351,-9.735789
0,237,1243.449436,-9.685832
0,238,1344.599103,-9.631626
0,239,1445.158985,-9.573195
0,240,1545.084972,-9.510565
0,241,1644.333234,-9.443764
0,242,1742.860237,-9.37282
0,243,1840.622763,-9.297765
0,244,1937.577932,-9.218632
0,245,2033.683215,-9.135455
0,246,2128.896458,-9.048271
0,247,2223.175896,-8.957118
0,248,2316.480176,-8.862036
0,249,2408.768371,-8.763067
0,250,2500.0,-8.660254
0,251,2590.135047,-8.553643
0,252,2679.133975,-8.443279
0,253,2766.957746,-8.329212
0,254,2853.567838,-8.211492
0,255,2938.926261,-8.09017
0,256,3022.995574,-7.965299
0,257,3105.738901,-7.836935
0,258,3187.119949,-7.705132
0,259,3267.10302,-7.569951
0,260,3345.653032,-7.431448
0,261,3422.73553,-7.289686
0,262,3498.316703,-7.144727
0,263,3572.363398,-6.996633
0,264,3644.843137,-6.845471
0,265,3715.724127,-6.691306
0,266,3784.975278,-6.534206
